Year,Month,Day,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2017,6,7,239.1428571,112.5,292.5,111.9285714,695.6428571,608.2142857,3.571428571,11.14285714,47.27214286,0.285714286,0.137,2.864285714,1.543214286,226.2142857,71.38142857,18.35714286,1000
2017,6,8,122.5714286,598.7142857,569.1428571,103.3571429,728.5714286,618.1428571,1.357142857,11.07142857,47.22357143,0,0.137,2.928571429,1.263071429,287.9714286,69.965,18.78571429,1000
2017,6,9,98.78571429,686.4285714,596.7857143,85.85714286,752,613,0.928571429,13.21428571,47.18,0,0.135928571,3.114285714,2.103642857,279.2142857,77.30714286,19.57142857,1000
2017,6,10,230.7142857,266.3571429,377.4285714,97.92857143,724,612,3.714285714,11.71428571,47.14142857,0.285714286,0.132,4.114285714,1.958642857,233.1428571,80.26714286,17,1000
2017,6,11,240.2857143,206.0714286,401.7142857,103.6428571,717.0714286,615.0714286,2.142857143,11.78571429,47.10571429,0.571428571,0.132,4.492857143,1.598142857,236.2714286,83.66928571,16.35714286,1000
2017,6,12,89.5,771.6428571,633.1428571,89.5,771.6428571,633.1428571,0.214285714,8.857142857,47.07214286,0,0.132,3.957142857,1.0155,287.5714286,61.90357143,18.28571429,1000
2017,6,13,99.85714286,745.4285714,630.3571429,99.85714286,745.4285714,630.3571429,0.5,10.14285714,47.04571429,0,0.132,2.514285714,0.907714286,292.6642857,57.36214286,21.64285714,1000
2017,6,14,96.28571429,760.8571429,632.2142857,96.28571429,760.8571429,632.2142857,0.428571429,10.42857143,47.01785714,0,0.132,2.307142857,0.941357143,225.6428571,50.09642857,23.71428571,1000
2017,6,15,98,733.4285714,626.0714286,93.71428571,773.1428571,635.7142857,0.428571429,11,46.99714286,0,0.132,2.157142857,0.867357143,260.3714286,49.02071429,24.71428571,1000
2017,6,16,96.35714286,741,627.2857143,92.14285714,774.2857143,634.7142857,0.571428571,10.28571429,46.97857143,0,0.132,2.078571429,0.9095,238.9714286,43.745,25.92857143,1000
2017,6,17,97.78571429,734.0714286,622.2857143,93.78571429,764.7142857,629.0714286,0.714285714,10.92857143,46.96428571,0,0.131785714,2.157142857,1.106714286,225.9571429,44.92428571,26.07142857,1000
2017,6,18,98.35714286,709.2142857,613.4285714,94.78571429,756.2142857,626.2142857,1.142857143,11.71428571,46.95142857,0,0.131,2.1,1.179642857,241.1,46.74857143,26.5,995
2017,6,19,110.9285714,676.5,602.4285714,107.5714286,715.0714286,612.6428571,1.142857143,12.92857143,46.945,0,0.131,2.428571429,1.466357143,259.5642857,48.12642857,26.78571429,997.1428571
2017,6,20,118.0714286,629.0714286,584.0714286,107.6428571,701.2857143,604.5714286,1.285714286,12.35714286,46.94142857,0,0.131,2.842857143,1.915071429,305.4714286,43.95428571,28,996.4285714
2017,6,21,127.7142857,626.1428571,589.0714286,125.9285714,663.1428571,600.2142857,1.142857143,11.78571429,46.94,0,0.131,2.3,1.718857143,227.8214286,44.76785714,27.07142857,990
2017,6,22,168.1428571,375.8571429,452.8571429,104.9285714,701.9285714,605.7142857,2.214285714,13.28571429,46.945,0.571428571,0.131,2.914285714,2.055428571,213.9928571,63.27285714,22.78571429,999.2857143
2017,6,23,253,233.4285714,437.3571429,137.3571429,613.0714286,580.0714286,4.285714286,11.85714286,46.95214286,0.857142857,0.131,2.421428571,2.758285714,230.6571429,56.40857143,22.85714286,1000
2017,6,24,152.6428571,497.0714286,522.5,116.6428571,662.1428571,590.3571429,1.714285714,15.28571429,46.96142857,0.285714286,0.131,2.935714286,2.646571429,288.4642857,65.10142857,24.14285714,1000
2017,6,25,102.9285714,713.7857143,608.8571429,102.9285714,713.7857143,608.8571429,0.785714286,12.64285714,46.975,0,0.132071429,2.9,1.896,294.4357143,43.67285714,28.42857143,1000
2017,6,26,106,720.2142857,611.7857143,106,720.2142857,611.7857143,0.571428571,10.21428571,46.99357143,0,0.136,2.964285714,1.714285714,239.1714286,34.29928571,29.71428571,1000
2017,6,27,87.35714286,783.7142857,630.0714286,87.35714286,783.7142857,630.0714286,0.642857143,8.857142857,47.015,0,0.136,2.671428571,1.105785714,248.6428571,35.59428571,27.35714286,1000
2017,6,28,92.07142857,716.7142857,613.3571429,80.14285714,806.5,637.7857143,0.928571429,11.64285714,47.03928571,0.285714286,0.136,3.2,0.97,217.25,58.01428571,22.42857143,1000
2017,6,29,132.5714286,569.7857143,552.2857143,90.07142857,766.1428571,626.9285714,1.428571429,11.92857143,47.06571429,0,0.136,3.185714286,1.212785714,218.7285714,65.44071429,20.78571429,1000
2017,6,30,132.6428571,532.2857143,535.7857143,122.0714286,673.7857143,601.7857143,1.357142857,11.85714286,47.09928571,0,0.136,2.457142857,1.568928571,239.1428571,59.56428571,22.85714286,1000
2017,7,1,181.7857143,291.9285714,377.6428571,104.5,706.5714286,605.9285714,2.214285714,12.07142857,47.13571429,1.142857143,0.136,3.042857143,1.819,222.6714286,63.59357143,21.71428571,1000
2017,7,2,136.3571429,526.4285714,519.9285714,103.6428571,729.3571429,613.4285714,1.571428571,11.64285714,47.17357143,0.285714286,0.136,3.535714286,1.436857143,209.9071429,60.01357143,21.85714286,1000
2017,7,3,91.92857143,712.7142857,601.4285714,87.5,748.4285714,609,0.857142857,10.5,47.21714286,0,0.135142857,2.807142857,2.018642857,228.8571429,47.07,24.85714286,1000
2017,7,4,115.3571429,656.8571429,582,115.3571429,656.8571429,582,0.857142857,11.21428571,47.26214286,0,0.132,2.478571429,2.879714286,268.7142857,44.73214286,26.64285714,1000
2017,7,5,131.7857143,580.7142857,561.5,116.6428571,641.5,578.9285714,1.5,12.5,47.31285714,0.285714286,0.132,1.635714286,3.1695,245.5285714,46.11642857,27.21428571,1000
2017,7,6,131,611.4285714,571.4285714,131,611.4285714,571.4285714,1.153846154,12.64285714,47.36642857,0.357142857,0.132,2.307142857,3.463857143,242.45,46.52928571,27.07142857,1000
2017,7,7,120.6428571,626.1428571,575.6428571,117.3571429,642.5,579.2142857,1.357142857,14.07142857,47.42357143,0.285714286,0.132,2.114285714,3.142928571,234.2642857,46.12285714,28.64285714,1000
2017,7,8,201.2857143,368.7857143,439.4285714,138.7857143,587.2857143,567.1428571,2.571428571,15.42857143,47.48428571,0.857142857,0.132,1.264285714,3.547214286,278.9928571,46.77642857,29.92857143,1000
2017,7,9,250.4285714,213.2857143,377.5,161.4285714,530.7857143,549.7857143,5.5,17.21428571,47.54928571,0.785714286,0.132,2.528571429,4.874857143,162.75,62.96571429,26.71428571,1000
2017,7,10,118.3571429,594.1428571,554.2857143,93.64285714,694.8571429,584.4285714,1.428571429,14.28571429,47.61714286,0,0.132,2.692857143,3.648428571,231.2714286,51.105,27.35714286,1000
2017,7,11,97.85714286,692.7142857,581.1428571,97.85714286,692.7142857,581.1428571,1,15.92857143,47.69,0,0.131142857,2.107142857,3.668857143,241.2285714,58.50714286,26.42857143,1000
2017,7,12,95.64285714,683.3571429,579.6428571,92.5,705.6428571,583.6428571,1.142857143,16.14285714,47.76428571,0,0.128,2.371428571,3.548285714,239.4285714,60.17785714,26.35714286,1000
2017,7,13,106.1428571,644.8571429,568.7142857,97.64285714,679,577.8571429,1.285714286,16.14285714,47.84357143,0.285714286,0.128,2.778571429,3.528428571,269.3642857,60.25142857,26.78571429,1000
2017,7,14,119.4285714,578.6428571,537,100.2857143,676.4285714,576.9285714,1.357142857,14,47.92642857,0.285714286,0.128,3.214285714,3.493142857,304,50.45571429,27.21428571,1000
2017,7,15,207.9285714,410.2142857,502.2142857,180.2142857,485.4285714,533.6428571,1.785714286,14.28571429,48.01357143,1.142857143,0.128,2.507142857,3.911785714,231.9714286,53.43,26.64285714,1000
2017,7,16,235.3571429,320.7142857,454.7857143,174.4285714,498.1428571,536.5,2.214285714,15.57142857,48.10357143,0.571428571,0.128,3.385714286,3.812642857,209.3571429,60.30357143,25.78571429,1000
2017,7,17,135.6428571,536.2142857,530.5,122.8571429,609.3571429,560.9285714,1.5,15.5,48.19714286,0.571428571,0.128,2.792857143,3.968214286,224.15,57.70214286,26.42857143,1000
2017,7,18,132.8571429,572.2142857,546.7142857,125.7857143,602.8571429,555.2857143,1.357142857,16.21428571,48.29357143,0.571428571,0.128,2.078571429,4.91,241.9571429,60.94857143,26.35714286,1000
2017,7,19,202.1428571,395.7857143,496,107.3571429,637.7857143,560.4285714,5.285714286,16.92857143,48.39642857,1.714285714,0.129285714,2.407142857,5.055785714,232.7357143,64.62928571,26.28571429,1000
2017,7,20,126.4285714,530.9285714,531.5,101.4285714,663.3571429,569.7142857,1.642857143,15.28571429,48.49928571,0.571428571,0.134,2.342857143,3.633214286,242.35,60.275,26,1000
2017,7,21,98.78571429,658.3571429,567.0714286,92.14285714,707,585.0714286,1.214285714,13.5,48.60857143,0.285714286,0.134,2.885714286,2.606428571,227.5357143,56.56357143,25.07142857,1000
2017,7,22,113.4285714,602.3571429,545.4285714,91.35714286,689.6428571,574.3571429,1.428571429,14.21428571,48.72142857,0.285714286,0.134,2.614285714,3.342571429,220.45,54.26714286,26.14285714,1000
2017,7,23,113.1428571,595.2857143,543.5,106.2857143,641.6428571,559.9285714,1.357142857,13.57142857,48.83642857,0.571428571,0.134,2.614285714,4.327285714,217.7714286,54.46071429,25.5,1000
2017,7,24,190.7857143,291.8571429,384.8571429,116.1428571,608.7857143,550.9285714,2.928571429,16.14285714,48.95357143,0.857142857,0.134,2.821428571,5.163,236.5142857,70.82428571,23.92857143,1000
2017,7,25,261.6428571,154.9285714,339.2142857,122,601.7857143,549.1428571,2.285714286,17.64285714,49.07785714,1.428571429,0.134,2.635714286,4.7915,249.1785714,77.39642857,23.92857143,1000
2017,7,26,102.3571429,613.4285714,539.1428571,82.71428571,714.7142857,578.6428571,1.428571429,16.64285714,49.20357143,0.285714286,0.134,2.835714286,2.979214286,268.3571429,67.53071429,25.14285714,1000
2017,7,27,93.14285714,671.8571429,567,85,722.7142857,584.0714286,1.571428571,13.85714286,49.33428571,0.571428571,0.134214286,2.5,2.414285714,242.7285714,51.675,26.71428571,1000
2017,7,28,177.1428571,423.3571429,454.2857143,84.78571429,717.7857143,581.7142857,1.857142857,14.28571429,49.46785714,0.571428571,0.135,2.471428571,2.532857143,240.3857143,58.34642857,25.42857143,1000
2017,7,29,133.6428571,483.2142857,497.6428571,96.64285714,658.5714286,559.4285714,1.642857143,15.64285714,49.605,0.285714286,0.135,2.835714286,3.958214286,235.8785714,64.15714286,25.21428571,1000
2017,7,30,120.6428571,579.5714286,536.1428571,99.14285714,655.3571429,558.7857143,1.214285714,16.07142857,49.74642857,0,0.135,2.714285714,3.720642857,257.4571429,61.81357143,26,1000
2017,7,31,122.6428571,550.2857143,522.6428571,102.1428571,643.0714286,556.1428571,1.428571429,15.07142857,49.89,0.571428571,0.135,2.778571429,3.631642857,315.8285714,54.94,27.28571429,1000
2017,8,1,199.4285714,265.9285714,392.5714286,101.6428571,632.2142857,546.2857143,4.583333333,17.14285714,50.03928571,1.285714286,0.135,2,4.905642857,193.0142857,60.23142857,27.57142857,1000
2017,8,2,210.2142857,229.1428571,343.1428571,95.21428571,642.1428571,547.5,5.785714286,18,50.18928571,0.857142857,0.135,2.392857143,5.047285714,223.6357143,62.85785714,27.42857143,1000
2017,8,3,137.2142857,515.4285714,507,98.28571429,635.2142857,546,1.642857143,18.28571429,50.34357143,0.571428571,0.135,2.471428571,4.600571429,247.95,65.96642857,27.07142857,1000
2017,8,4,108.7857143,593,529.9285714,88.71428571,676.2142857,557.0714286,1.428571429,18.14285714,50.50142857,0.285714286,0.134142857,2.657142857,3.470357143,278.6428571,67.17857143,26.85714286,1000
2017,8,5,138.5,492.9285714,494.7857143,109.7142857,627.8571429,551.5,1.5,13.57142857,50.665,0.285714286,0.131,3.114285714,2.779357143,224.9428571,58.02785714,24.5,1000
2017,8,6,114.7142857,594.2857143,538.2142857,109.1428571,624,546.9285714,1.142857143,16,50.82928571,0,0.131,3.25,3.183285714,234.65,67.66357143,24.28571429,1000
2017,8,7,110.5714286,572.3571429,518.2857143,94.71428571,669.4285714,558,1.357142857,16.78571429,50.99785714,0.285714286,0.131,3.457142857,2.641071429,291.9357143,68.16857143,25.35714286,1000
2017,8,8,106.9285714,599.7857143,531.9285714,86.5,697.3571429,567.5714286,1.357142857,13.28571429,51.17071429,0.571428571,0.131,3.1,2.078214286,295.3285714,51.86285714,26.21428571,1000
2017,8,9,87,672.2142857,553.7857143,79.28571429,722.0714286,569.8571429,1.142857143,12.28571429,51.34428571,0.285714286,0.131,2.585714286,1.946357143,255.25,49.23571429,25.64285714,1000
2017,8,10,102.8461538,677.2307692,579.4615385,94.15384615,719.5384615,590.8461538,1.307692308,13.92307692,48.62846154,0.307692308,0.131,2.223076923,3.089230769,227.4230769,53.57615385,26.53846154,1000
2017,8,11,102.8461538,667,574.0769231,94.84615385,707.6153846,585.2307692,1.307692308,14.53846154,48.80769231,0.307692308,0.131,2.176923077,3.409307692,226.5692308,52.42692308,27.38461538,1000
2017,8,12,112.1538462,613.7692308,549.4615385,94.15384615,727.2307692,595.2307692,1.461538462,13.92307692,48.99153846,0.307692308,0.131307692,2.607692308,2.490230769,241.7384615,55.10846154,25.69230769,1000
2017,8,13,101.1538462,693.2307692,586.9230769,93.38461538,743.4615385,602.6923077,1.230769231,13.53846154,49.17923077,0.307692308,0.133,3.092307692,1.801076923,220.9538462,55.68615385,25.07692308,1000
2017,8,14,87.07692308,765.9230769,610.5384615,87.07692308,765.9230769,610.5384615,1.153846154,13.53846154,49.36846154,0.307692308,0.133,3.615384615,1.399923077,219.8615385,63.45,23.15384615,1000
2017,8,15,170.0769231,140.0769231,213.6923077,83.53846154,756.5384615,596.9230769,2.538461538,14.07692308,49.56076923,0.307692308,0.133,3.484615385,2.263,230.4692308,73.64692308,21.38461538,1000
2017,8,16,90.15384615,702.4615385,574.4615385,81.69230769,741.0769231,583.9230769,1.076923077,11.30769231,49.75615385,0.307692308,0.133,2.692307692,3.012769231,250.6538462,57.62923077,22.30769231,1000
2017,8,17,89.76923077,705.3076923,578.1538462,81,754.6153846,592.0769231,1.230769231,11.92307692,49.95538462,0.307692308,0.133,2.515384615,2.296923077,223.8384615,53.91923077,24.15384615,1000
2017,8,18,90.23076923,716.1538462,583.1538462,83.15384615,748.7692308,591.0769231,1.307692308,13.53846154,50.15923077,0.307692308,0.133,2.623076923,2.150461538,215.3461538,59.99,24.30769231,1000
2017,8,19,116.1538462,493.3076923,445,85.61538462,749.4615385,594.9230769,1.692307692,13.92307692,50.36230769,0.615384615,0.133,3.123076923,1.762923077,219.2923077,65.56923077,23.07692308,1000
2017,8,20,100.9230769,646.5384615,550.8461538,79.84615385,761,591.8461538,1.461538462,14.46153846,50.57153846,0.307692308,0.132538462,3.584615385,1.946923077,213.7384615,65.91384615,23.23076923,1000
2017,8,21,102,690.3076923,573.5384615,96.46153846,716.4615385,579.9230769,1.230769231,14,50.78230769,0.307692308,0.13,2.761538462,1.964846154,238.8923077,62.23153846,23.38461538,1000
2017,8,22,107.3846154,582.6923077,516.4615385,97.92307692,694.4615385,568.3076923,1.461538462,15,50.99615385,0.307692308,0.13,2.738461538,2.520923077,278.7769231,64.38538462,24.53846154,1000
2017,8,23,149.3846154,79.76923077,169.5384615,102.3076923,689.5384615,569.6153846,2.692307692,12.92307692,51.21,0.615384615,0.13,2.815384615,2.139307692,273.8769231,63.76461538,22.23076923,1000
2017,8,24,138.8461538,73.69230769,157.5384615,107.3846154,675.3076923,567.3846154,2.692307692,13.30769231,51.42846154,0.307692308,0.13,2.3,1.986692308,272.3230769,62.04153846,23.38461538,996.9230769
2017,8,25,155.3846154,334.3076923,342,86.76923077,722.9230769,573,2.076923077,12.61538462,51.65076923,0.923076923,0.13,2.946153846,2.087461538,208.8769231,56.34384615,24.30769231,1000
2017,8,26,82.07692308,743.9230769,575.8461538,82.07692308,743.9230769,575.8461538,1.153846154,7.692307692,51.87461538,0.307692308,0.13,2.515384615,1.914461538,225.1769231,34.83153846,27,1000
2017,8,27,128,526.4615385,488.3846154,93.84615385,689.0769231,555.3076923,1.384615385,11.92307692,52.10153846,0.307692308,0.13,2.615384615,2.791769231,265.4230769,40.04461538,28.61538462,1000
2017,8,28,112.1538462,541.2307692,480.5384615,100.6923077,652.6923077,541.2307692,1.307692308,15.07692308,52.32923077,0.615384615,0.13,0.823076923,3.520846154,105.8384615,43.14461538,30.76923077,996.1538462
2017,8,29,117.6666667,666,574.8333333,111.0833333,700.6666667,583.4166667,1.166666667,13.83333333,49.5175,0,0.13,1.108333333,3.318,253.925,39.59083333,31.5,995.8333333
2017,8,30,124.3333333,656.6666667,571.1666667,124.3333333,656.6666667,571.1666667,1,15.33333333,49.76166667,0,0.13,0.433333333,3.599166667,192.85,41.4225,31.83333333,990
2017,8,31,142.75,611.1666667,556.9166667,127.0833333,645,567,2,16.33333333,50.005,1,0.13,1.616666667,3.5785,180.8,44.07166667,31.66666667,990
2017,9,1,137.4166667,565.5833333,533.5,107.1666667,707.6666667,579.1666667,2.666666667,14.08333333,50.25166667,0.666666667,0.13,1.316666667,2.875416667,71.94166667,34.79916667,33.5,994.1666667
2017,9,2,148,559.5,536.75,144.5,589.5833333,544.3333333,1.5,18.16666667,50.5025,0.333333333,0.13,3.191666667,4.035583333,120.8666667,51.99166667,31.25,1000
2017,9,3,188.75,92,238.75,156.25,560.8333333,532.3333333,4.666666667,20.25,50.75416667,0.666666667,0.13,4,5.8835,115.6416667,73.4425,27.5,1000
2017,9,4,170.5833333,230.3333333,280.0833333,111,671.4166667,556.6666667,2.083333333,17.66666667,51.0075,0.333333333,0.13,3.941666667,4.298666667,197.2,68.19916667,26.08333333,1000
2017,9,5,132.1666667,512.25,480.9166667,107.0833333,684.5833333,560.1666667,1.75,18.91666667,51.265,1,0.130333333,3.191666667,3.520083333,300.9583333,69.41916667,26.66666667,1000
2017,9,6,115.0833333,670.3333333,558.4166667,115.0833333,670.3333333,558.4166667,1.083333333,16.58333333,51.5225,0.333333333,0.132,3.641666667,3.127333333,303.9416667,60.47166667,27,1000
2017,9,7,135.0833333,633,544.0833333,116.5,669.8333333,556.6666667,1.416666667,15.33333333,51.785,1,0.132,2.758333333,2.91975,289.0166667,55.32083333,27,1000
2017,9,8,125.8333333,583,522.8333333,111.5,684.1666667,555.4166667,1.666666667,13.75,52.04583333,1.333333333,0.132,2.383333333,2.983916667,242.0166667,58.195,24.33333333,1000
2017,9,9,94.75,720.9166667,559.3333333,94.75,720.9166667,559.3333333,1.666666667,14.33333333,52.31083333,2,0.132,2.458333333,2.904166667,250.4416667,55.21166667,26.25,1000
2017,9,10,161.5833333,450,471.25,113.3333333,636.3333333,535.1666667,2.583333333,18.58333333,52.57833333,2.666666667,0.132,1.208333333,4.55925,170.6833333,64.355,27.58333333,1000
2017,9,11,91.58333333,711.4166667,550.0833333,91.58333333,711.4166667,550.0833333,1.416666667,16.33333333,52.84583333,1.666666667,0.132,2.766666667,3.312583333,221.5833333,54.73166667,28.5,1000
2017,9,12,140.5833333,519.3333333,474.75,80,739.8333333,548.3333333,1.666666667,18.33333333,53.11666667,2,0.132,2.875,3.767,239.1833333,71.72166667,25.66666667,1000
2017,9,13,164.75,271.0833333,281.0833333,79,761.5833333,556.5,2.083333333,15,53.38916667,1,0.1315,3.525,2.654833333,266.6916667,70.37916667,22.41666667,1000
2017,9,14,225.8333333,290.5,389.3333333,84.41666667,745,554.3333333,2.083333333,14.66666667,53.66166667,1.333333333,0.129,3.991666667,2.367833333,268.3416667,74.04083333,21.66666667,1000
2017,9,15,219.5,113.25,268.0833333,93.41666667,721.9166667,551.25,2.166666667,16,53.93416667,1.333333333,0.129,3.975,2.09975,256.65,80.50833333,21.33333333,1000
2017,9,16,205.4166667,330.5,404.1666667,99.25,697.75,543.9166667,2,14.75,54.21166667,2,0.129,3.4,2.116,250.9083333,69.675,22.66666667,1000
2017,9,17,188.5,336.8333333,376.5833333,84.5,755.25,553.0833333,2,13.41666667,54.48833333,1.666666667,0.129,3.041666667,1.687583333,243.225,66.10666667,22.08333333,1000
2017,9,18,189,319.5,373.25,92.75,735.0833333,550.9166667,2.083333333,13.41666667,54.7675,2,0.129,2.908333333,1.36975,273.1833333,65.76333333,22.16666667,1000
2017,9,19,196.4166667,398.6666667,422.4166667,79.66666667,752.5833333,544.5833333,1.833333333,14.83333333,55.04916667,1.666666667,0.129,3.141666667,1.877833333,240.825,74.28,21.75,1000
2017,9,20,168.1666667,356.3333333,361.9166667,87.33333333,727.5,537.8333333,2,15,55.32916667,1.333333333,0.129,4.175,1.96675,210.4333333,78.42333333,21.08333333,1000
2017,9,21,138.0833333,220.25,250.5,81.58333333,722.8333333,526.1666667,2.181818182,15.5,55.61166667,0.75,0.128833333,4.483333333,2.597666667,241.4583333,82.55583333,20.33333333,1000
2017,9,22,114.9166667,606.25,487.3333333,84.66666667,729.9166667,535.5833333,1.333333333,10.91666667,55.89416667,0.333333333,0.128,3.516666667,1.507916667,245.3666667,64.0925,19.75,1000
2017,9,23,85.25,721.75,527.25,85.25,721.75,527.25,1,11.08333333,56.1775,0,0.128,3.058333333,1.7875,249.1666667,65.58,19.66666667,1000
2017,9,24,81.08333333,749.4166667,536.25,81.08333333,749.4166667,536.25,0.75,7.416666667,56.46333333,0,0.128,1.683333333,1.172833333,169.4666667,39.91166667,24.08333333,1000
2017,9,25,96.33333333,716.75,522.9166667,80.25,748.75,533.3333333,1.833333333,8.5,56.7475,0.666666667,0.128,1.775,1.147083333,188.85,40.77583333,24.91666667,997.5
2017,9,26,81.75,730.5,521.0833333,81.75,730.5,521.0833333,1.5,10.25,57.0325,0.333333333,0.128,2.333333333,1.514916667,225.2833333,47.5375,24.58333333,997.5
